10.78416024,595,1
11.14143938,447,1
10.26821604,625,1
4.258913284,-8,1
9.762516733,590,1
9.36054175,508,1
9.133659075,378,1
11.4606698,450,1
11.08776539,991,1
5.617025855,-4,1
7.760914952,283,1
5.94757491,47,1
9.908108312,440,1
10.05348429,576,1
3.68130132,-5,1
6.002491806,-4,1
7.036351097,63,1
9.670036337,347,1
5.642816988,-4,1
9.499201768,336,1
12.83699512,1649,1
5.383957534,-4,1
11.89141769,1205,1
12.40497853,1500,1
9.747250903,629,1
10.53020487,573,1
5.763991483,-3,1
8.596860539,323,1
10.74891259,862,1
4.683724528,-4,1
4.733523253,-4,1
6.082443203,54,1
5.087035215,-4,1
6.823579969,45,1
6.434337308,58,1
7.339462578,122,1
6.877605335,95,1
7.607988751,159,1
6.567159039,108,1
8.316050989,289,1
12.00051372,1387,1
9.53194159,143,1
7.08038395,69,1
3.75693832,-4,1
8.363980322,142,1
9.993000248,459,1
3.425628139,-4,1
7.75824546,162,1
11.18798981,924,1
7.026459223,100,1
11.06939983,878,1
5.587074658,-6,1
7.817660258,134,1
10.17435373,807,1
4.61015917,-4,1
4.100069903,-20,1
8.118984849,176,1
5.310440699,-3,1
4.871038001,-9,1
10.69749476,734,1
11.09528308,1106,1
8.90152904,234,1
4.67829892,-4,1
10.18576243,628,1
7.362378855,80,1
5.439511949,-4,1
9.550291264,407,1
3.112328052,-4,1
7.860959034,171,1
5.908393816,-4,1
3.13037855,-4,1
6.426403148,116,1
7.01619053,87,1
8.776741362,358,1
5.645405768,-5,1
5.810818741,-4,1
8.072760912,142,1
9.128903021,344,1
7.847140223,271,1
8.905458433,238,1
12.42171448,1391,1
3.141449156,-4,1
11.45546541,767,1
9.078859579,335,1
4.489675657,-4,1
6.301391024,35,1
5.765166596,-3,1
12.9194461,1461,1
8.78355477,328,1
9.587025527,357,1
11.02037491,462,1
5.740129761,-4,1
3.173049506,-4,1
10.20945886,356,1
7.903455467,251,1
12.15372877,1334,1
11.13663072,463,1
12.71608387,1620,1
6.952919372,137,1
11.63504271,887,1
11.28546492,960,1
